conv_id,turn_id,Speaker,Utterance,ABN_Dialog_Act,Traveler Preference Profile,Traveler Buying Style Profile,Traveler Argumentation Profile,Travel Agent Argumentation Profile
8460,21,1,Sounds perfect!  I'm so glad we were able to put together a package that works for you.  I'm sure you'll have a wonderful time.  I'll send over the final details and itinerary shortly.  Thanks again!,Accept,Trail Trekker,Quality-concerned,Agreeable,Argumentative
8511,1,1,"Welcome! It's great to meet you.  I'm excited to help you plan your dream trip.  To get started, tell me a little about what you're looking for in a vacation.  Are you interested in a relaxing beach getaway, an adventure-filled excursion, or something else entirely?  Do you have any specific destinations in mind, or are you open to exploring new places?",Greet_Ask,Boater,Budget-concerned,Disagreeable,Open-minded
8511,2,0,"I'm all about the water!  Give me a tour package where the world is on the water, the boat is my home, and I can feel the breeze in my hair.  Whether it's a luxurious cruise, a sailing adventure, or a kayak tour through serene waterways, I'm ready to explore the world from the comfort of a boat.",Tell_Preference,Boater,Budget-concerned,Disagreeable,Open-minded
8511,3,1,"For the ultimate aquatic adventure, I recommend our 'Boater' package!  It's priced at $53,742 and includes waterfront accommodations, fine dining, and private standard transportation. You'll also enjoy snorkeling and diving excursions, a photography tour, and even a private yacht rental.  It's the perfect way to explore the ocean in style!",Inform,Boater,Budget-concerned,Disagreeable,Open-minded
8511,4,0,"Hey, I'm really interested in seeing the underwater world! Can you tell me more about your snorkeling and diving excursions?  What kind of marine life can I expect to see, and are there any specific spots that are particularly amazing?",Ask_Clarification-Y,Boater,Budget-concerned,Disagreeable,Open-minded
8511,5,1,"Our snorkeling and diving excursions are a must-do! Imagine yourself gliding through crystal-clear waters, encountering vibrant coral reefs teeming with colorful fish, maybe even spotting a majestic sea turtle or playful dolphin. These experiences will leave you breathless with their beauty and offer a glimpse into a world few get to explore. Plus, our expert guides ensure your safety and provide fascinating insights into the marine life you encounter.",Provide_Clarification_Y,Boater,Budget-concerned,Disagreeable,Open-minded
8511,6,0,"I appreciate the package you've put together, but $45,056 is a bit out of my budget.  I'm looking to spend closer to [your proposed budget amount].  Would it be possible to adjust the package to fit this price point?""

**Important:** You need to fill in the bracketed portion with your actual proposed budget amount. It's essential to have a specific number in mind when negotiating.",Negotiate_Price_NoChange,Boater,Budget-concerned,Disagreeable,Open-minded
8511,7,1,Excellent! I'm thrilled we could put together a package that fits your needs perfectly. You're all set for a wonderful trip. I'll email you the final itinerary and booking confirmation shortly. Thank you so much for choosing [Your Travel Agency Name].,Accept,Boater,Budget-concerned,Disagreeable,Open-minded
8543,1,1,"Welcome!  It's great to see you.  I'm excited to help you plan your dream trip!  To make sure we find the perfect package for you, I need to ask you a few questions.  First, tell me a little bit about your ideal vacation.  What kind of experience are you hoping for – relaxation, adventure, cultural immersion, or something else entirely?",Greet_Ask,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,2,0,"I'm all about immersing myself in the local culture.  Give me a tour packed with theatre, museums, festivals, and anything that lets me experience the heart and soul of a place.",Tell_Preference,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,3,1,"Our 'Culture Creature' package is perfect for those who want to immerse themselves in the local culture.  For $53,681, you'll get cozy cottage accommodations, fine dining, and private standard transportation.  Plus, you'll enjoy cultural heritage trails, a photography tour, and personal assistance to help you navigate your way through the experience.",Inform,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,4,0,I'm really interested in learning about the local culture here. Do you have any recommendations for cultural heritage trails or walking tours? I'd love to see some historical sites and learn about the area's traditions.,Ask_Clarification-Y,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,5,1,"Our cultural heritage trails are a unique opportunity to experience the destination's rich history and traditions firsthand. It's like stepping back in time, exploring ancient sites, learning about local customs, and immersing yourself in the heart and soul of the place.  It's a truly enriching experience that goes beyond just sightseeing – it's a journey of discovery and connection.",Provide_Clarification_Y,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,6,0,"That $53,681 price tag is a bit steep for my budget. I'm hoping we can work out a deal closer to $33,641.  What do you think?",Negotiate_Price_Decrease,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,7,1,"This package, with all the inclusions we've discussed, is carefully crafted to deliver an unforgettable experience. While I understand you might be looking for a lower price,  $53,681 truly reflects the value of everything we've included. It's important to remember that we're offering top-tier accommodations, unique experiences, and expert guidance throughout your journey.  I'm happy to review the details and see if there are any minor adjustments we can make, but unfortunately, I can't go below that price point.",Negotiate_Price_NoChange,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,8,0,"Wow, $53,681 is a significant investment. Could you tell me more about what's included in the package that justifies this price? I'm a bit concerned about the value for money at that level.",Concern_Price,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,9,1,"I understand your concern about the price, it's definitely a significant investment. However, let's break down what's included in this package. We're talking about [mention specific high-value inclusions like luxury accommodations, private tours, exclusive experiences, etc.]  These are things you wouldn't typically find in a standard package, and they're what truly elevate this experience.  Imagine [paint a vivid picture of the experience, focusing on the benefits and unique aspects].  If you were to book these elements separately, you'd easily be looking at a much higher cost. This package is actually a fantastic value, especially considering the quality and uniqueness of everything included.",Justify_Price,Culture Creature,Quality-concerned,Agreeable,Open-minded
8543,10,0,"That's a great package, but unfortunately $53,681 is a bit out of my budget. I'm hoping we can work something out closer to $33,698.85. Would you be open to discussing that price?",Negotiate_Price_Decrease,Culture Creature,Quality-concerned,Agreeable,Open-minded
